cited_by_fbwalls_count,cited_by_feeds_count,cited_by_gplus_count,cited_by_msm_count,cited_by_posts_count,cited_by_rdts_count,cited_by_tweeters_count,cited_by_videos_count,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,altmetric_id
0,0,1,0,5,0,0,3,"['64', '109', '5417', '130514']","['4', '5', '70', '2540']","['0', '0', '67', '667']","['0', '0', '0', '0']","['3', '1', '28', '856']",28860040
12,21,3,160,566,2,313,2,"['33', '11', 0, 0]","['2', '1', 0, 0]","['0', '0', 0, 0]","['0', '0', 0, 0]","['0', '0', 0, 0]",28869603
2,2,0,8,74,0,46,4,"['273858', '964', '1316', '10080248']","['12284', '1', '7', '93765']","['810', '3', '4', '5217']","['0', '0', '0', '0']","['1064', '0', '0', '11562']",2889048
19,10,63,24,267,0,142,3,"[0, '9974', '11105', '68']","[0, '630', '391', '1']","[0, '6', '3', '0']","[0, '0', '0', '0']","[0, '66', '52', '1']",2891987
0,0,0,4,56,0,19,4,"['5051', '18404', '515', '78']","['458', '986', '54', '3']","['30', '18', '2', '0']","['0', '0', '0', '0']","['326', '54', '7', '3']",28924070
0,0,0,0,7,0,2,4,"['1156', '1248494', '988708', '10197586']","['28', '9915', '43809', '95574']","['0', '931', '978', '4918']","['0', '0', '0', '0']","['4', '303', '1635', '9265']",2895707
378,0,2,0,873,2,438,4,"[0, '18320', '4493', 0]","[0, '574', '59', 0]","[0, '22', '4', 0]","[0, '0', '0', 0]","[0, '37', '10', 0]",2896919
1,12,0,31,224,0,121,4,"['56397', '30146', '1677235', '2675']","['4006', '833', '104037', '75']","['45', '36', '498', '1']","['0', '0', '0', '0']","['212', '72', '1636', '7']",2897117
19,11,1,13,459,0,128,4,"['2932', '10013', '13045', '12623']","['136', '46', 0, '58']","['87', '12', 0, '2']","['0', '0', '0', '0']","['91', '2', 0, 0]",2897895
0,8,0,1,123,0,65,4,"['6537', '2328', '19621', '3365']","['36', '39', '578', '30']","['12', '14', '46', '28']","['0', '0', '0', '0']","[0, '14', '298', '47']",2897968
56,4,7,23,200,1,89,4,"['142', '57', '556', '37']","['2', '5', '35', '0']","['0', '0', '2', '0']","['0', '0', '0', '0']","['0', '1', '17', '0']",2898913
2,2,1,1,99,0,54,4,"['488', '828', '8617', '62891']","['67', '68', '349', '2101']","['1', '2', '81', '5635']","['0', '0', '0', '0']","['21', '9', '186', '778']",2899822
3,0,1,0,59,1,7,1,"['402', '63', '268', '260']","[0, 0, 0, 0]","[0, 0, 0, 0]","['0', '0', '0', '0']","['3', '3', '3', '1']",2900458
39,1,2,17,138,0,65,3,"['50', '39437', '17854', '87324']","['0', '630', '44', '1786']","['0', '27', '1', '25']","['0', '0', '0', '0']","['0', '47', '9', '53']",2905654
136,4,112,4,4777,0,2775,4,"['326', '3765', '3498', '4242']","['9', '162', '153', 0]","['0', '16', '8', 0]","['0', '0', '0', '0']","['1', '24', '32', '31']",2912126
1,0,0,5,12,0,2,4,"['45', 0, '233', '527']","['6', 0, '6', '21']","['0', 0, '3', '0']","['0', 0, '0', '0']","['0', 0, '7', '6']",2917142
7,5,1,9,149,0,103,4,"['171', '57', '303433', '609917']","['18', '7', '13901', '22149']","['0', '0', '377', '100']","['0', '0', '0', '0']","['19', '17', '1488', '1943']",2920283
0,4,0,6,171,0,150,3,"['394', '108', '389', '918']","['29', '10', '21', '32']","['0', '0', '0', '0']","['0', '0', '0', '0']","['3', '0', '5', '7']",29213848
5,8,1,95,251,0,112,4,"['1059468', '338852', '418637', '3454133']","['47699', '8085', '7740', '43397']","['700', '116', '265', '991']","['0', '0', '0', '0']","['838', '486', '119', '1399']",2923492
0,0,0,0,5,0,1,3,"[0, 0, '2810', '1751']","[0, 0, '188', '127']","[0, 0, '4', '1']","[0, 0, '0', '0']","[0, 0, '28', '37']",2925763
91,0,3,10,155,0,38,3,"['473', '1056', '2191', '866']","['1', '76', 0, 0]","['7', '4', 0, 0]","['0', '0', '0', '0']","['3', '56', '9', '2']",2940584
119,0,5,1,149,0,9,4,"['57003', '5177', '21448', '62']","['3331', '311', '659', '0']","['52', '3', '8', '0']","['0', '0', '0', '0']","['222', '22', '46', '0']",2945181
4,0,0,3,22,0,8,4,"['65', '341', '223488', '58']","['3', '8', '8237', '5']","['0', '0', '106', '0']","['0', '0', '0', '0']","['0', '5', '289', '0']",2945218
0,1,0,0,6,0,1,1,"['663', '133', '652', '540']","['0', '0', '2', '1']","['0', '0', '0', '0']","['0', '0', '0', '0']","['1', '0', '0', '0']",29463481
1,0,0,2,14,0,5,4,"['305', '437', 0, '104242']","['7', '29', 0, '2770']","['2', '1', 0, '584']","['0', '0', 0, '0']","['4', '7', 0, '1849']",2951598
125,2,13,5,452,0,252,2,"['6860', 0, '741600', '32699']","['78', 0, '1891', '108']","['2', 0, '117', '11']","['0', 0, '0', '0']","['6', 0, '387', '16']",29530758
10,0,0,7,340,0,263,4,"['27', '273', '996', '11980']","['2', '12', '83', '410']","['0', '1', '0', '31']","['0', '0', '0', '0']","['0', '2', '6', '77']",29531234
1,0,0,0,7,0,2,4,"['84729', '20', '35', '11657']","['5798', '0', '1', '492']","['330', '0', '0', '27']","['0', '0', '0', '0']","['1610', '0', '0', '117']",2958185
1,0,0,1,49,0,43,1,"['2', '5', '1', '2']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",2963929
7,1,0,0,39,0,23,3,"[0, '19824', '7487', '6687']","[0, '538', '217', '118']","[0, '7', '4', '5']","[0, '0', '0', '0']","[0, '97', '31', '6']",2964284
7,4,7,38,136,0,57,4,"['2594', '61383', '27810', '706']","['39', '3782', '1316', '72']","['5', '75', '23', '1']","['0', '0', '0', '0']","['35', '273', '213', '13']",29669924
2,1,0,11,71,1,24,4,"['6796', '116992', '100', '212072']","['142', '5388', '12', '14547']","['7', '50', '0', '149']","['0', '0', '0', '0']","['68', '395', '6', '942']",2971448
0,1,0,7,13,0,1,4,"[0, '8', '13', '4115']","[0, '0', '1', '57']","[0, '0', '0', '2']","[0, '0', '0', '0']","[0, '0', '0', '12']",29761217
27,31,20,149,5266,4,4260,4,"[0, '20', '541', 0]","[0, '0', '21', 0]","[0, '0', '24', 0]","[0, '0', '0', 0]","[0, '0', '100', 0]",2981748
0,0,0,1,97,0,69,3,"[0, '12596608', '614247', '1974']","[0, '152252', '12783', '165']","[0, '7549', '1936', '4']","[0, '0', '0', '0']","[0, '64385', '6657', '58']",2986680
594,29,38,62,3282,9,2283,4,"['1993', '24795', '24560', '3409']","['178', '893', '1564', '188']","['6', '19', '13', '4']","['0', '0', '0', '0']","['102', '42', '311', '53']",2992192
31,6,0,44,225,4,96,4,"['31', '13', '87', '11542']","['0', '0', '4', '353']","['0', '0', '1', '4']","['0', '0', '0', '0']","['4', 0, '2', '11']",2992566
23,2,2,2,257,0,140,4,"['311973', '2529614', '12255', '16633']","['6382', '56296', '339', '587']","['195', '1012', '8', '22']","['0', '0', '0', '0']","['462', '2724', '40', '37']",2993065
3,0,0,0,29,0,20,2,"['131', '124', '1916', '95']","['0', '0', '1', '0']","['0', '0', '1', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",2997806
75,20,1,182,4668,6,3686,4,"['9145', '1682', '2732', '1771']","['140', '7', '66', '50']","['9', '0', '7', '4']","['0', '0', '0', '0']","['25', '0', '22', '5']",30034186
2,1,69,2,109,0,15,5,"['67', '85', '11788', '80428']","['7', '2', '491', '2297']","['0', '0', '12', '43']","['0', '0', '0', '0']","['19', '0', '25', '128']",3003787
4,0,0,5,40,0,23,3,"['102758', '4806', 0, '6914']","['6293', '292', 0, '753']","['97', '3', 0, '7']","['0', '0', 0, '0']","['580', '17', 0, '98']",3004542
9,13,2,8,145,0,84,4,"['2121', '954', '19217', '31188']","['91', '82', '991', '394']","['2', '3', '26', '23']","['0', '0', '0', '0']","['9', '11', '55', '51']",3005782
1,3,2,0,575,1,295,2,"['93', '144', '1041', '1207']","['1', '2', '25', '23']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '1', '9']",30063123
10,15,2,103,682,2,417,4,"['7083', '190996', '258284', '1921']","['388', '9442', '19635', '199']","['6', '118', '240', '2']","['0', '0', '0', '0']","['32', '989', '747', '11']",30082800
14,23,23,144,885,2,615,4,"['330', '18837', '258284', '129531']","['44', '2067', '19635', '4919']","['0', '37', '240', '134']","['0', '0', '0', '0']","['22', '112', '747', '505']",30082841
1,0,0,0,9,0,4,1,"['24822', '44577', '70692', '25339']","['221', '471', '841', '321']","['11', '9', '8', '3']","['0', '0', '0', '0']","['16', '38', '40', '18']",3015843
6,0,0,0,285,0,264,5,"['103', '501', '8835', '275981']","['9', '19', '421', '8812']","['1', '0', '4', '96']","['0', '0', '0', '0']","['6', '9', '65', '692']",30182269
5,0,0,0,59,0,47,3,"['81', '2189', '1399', '315932']","['8', '37', '47', '9908']","['0', '0', '6', '755']","['0', '0', '0', '0']","['3', '18', '9', '1699']",30186959
60,5,0,4,218,3,120,4,"['9771', '42', '58', '5010']","['259', '1', '5', '85']","['81', '0', '0', '0']","['0', '0', '0', '0']","['208', '0', '0', '17']",3030713
6,2,3,9,77,0,46,4,"['63527', '517', '849', '25530']","['3074', '84', '35', '361']","['107', '0', '3', '16']","['0', '0', '0', '0']","['764', '7', '92', '29']",3030958
21,19,2,135,705,0,455,4,"['768', '1517', '404424', '420627']","['99', '202', '29244', '8618']","['0', '0', '617', '278']","['0', '0', '0', '0']","['18', '60', '1460', '307']",30338867
1,0,3,0,13,0,3,1,"['2165', '6054', '558', '1768']","[0, 0, 0, 0]","[0, 0, 0, 0]","['0', '0', '0', '0']","[0, 0, 0, 0]",3038049
68,0,1,0,337,0,231,4,"[0, '2766', '40', '230']","[0, '30', '0', '5']","[0, '0', '0', '0']","[0, '0', '0', '0']","[0, '1', '0', '0']",3042505
68,63,8,122,2250,0,1421,4,"['912', '1951', '4526', 0]","['31', '85', '101', 0]","['1', '1', '29', 0]","['0', '0', '0', 0]","['3', '37', '23', 0]",3044386
4,0,0,0,16,0,8,1,"['325793', '486585', '553544', '202163']","['7964', '6601', '13029', '7416']","['910', '382', '356', '104']","['0', '0', '0', '0']","['368', '207', '755', '164']",3050988
2,3,0,3,17,0,2,4,"['32', '81465', '2221', '395']","['6', '11211', '27', '16']","['0', '105', '2', '2']","['0', '0', '0', '0']","['0', '1346', '4', '1']",3054635
1,0,0,0,8,0,1,2,"[0, 0, 0, '1187']","[0, 0, 0, '22']","[0, 0, 0, '5']","[0, 0, 0, '0']","[0, 0, 0, '11']",3058580
4,0,0,1,33,0,18,1,"['14', 0, 0, 0]","['0', 0, 0, 0]","['0', 0, 0, 0]","['0', 0, 0, 0]","['0', 0, 0, 0]",3063662
10,11,2,32,222,1,150,4,"['34', '35405', '556627', '15591']","['2', '1571', '19450', '243']","['0', '30', '136', '10']","['0', '0', '0', '0']","['4', '48', '1049', '66']",3064116
1,0,0,0,12,0,4,2,"['1446', 0, '1464', 0]","['1', 0, '4', 0]","['0', 0, '0', 0]","['0', 0, '0', 0]","['0', 0, '1', 0]",3068987
1,0,0,1,18,0,11,2,"['7', '17', '56', '37964']","['0', '0', '2', '1812']","['0', '0', '0', '25']","['0', '0', '0', '0']","['0', '0', '0', '87']",3076144
23,0,0,0,59,2,19,2,"['14971', '6682', '3994', '956']","['765', '422', '349', '34']","['90', '81', '73', '6']","['0', '0', '0', '0']","['162', '111', '85', '24']",3082599
301,24,71,46,2631,2,2007,4,"['37', '498098', '6209', 0, '959807']","['7', '15891', '331', 0, '18689']","['0', '229', '4', 0, '238']","['0', '0', '0', 0, '0']","['2', '2109', '66', 0, '3847']",3086302
0,0,0,0,9,0,4,3,"['24', '3069', '8831', '39667']","['2', '69', '198', '1023']","['0', '6', '70', '38']","['0', '0', '0', '0']","['1', '35', '190', '202']",3089642
8,2,2,4,117,0,90,3,"['158737', '58652', '8587', '221']","['2909', '1105', '426', '4']","['45', '22', '5', '1']","['0', '0', '0', '0']","['148', '145', '68', '2']",3095768
4,0,0,1,51,0,39,4,"['67049', '2461', '133', '138']","['5349', '108', '21', '0']","['45', '1', '0', '0']","['0', '0', '0', '0']","['160', '9', '3', '0']",3099111
4,2,0,4,61,0,38,4,"['52806', '324689', '12412', '2474']","['2038', '14683', '396', '46']","['30', '324', '12', '2']","['0', '0', '0', '0']","['346', '2412', '35', '11']",3102619
1,4,0,5,18,0,3,1,"['2456', '3484', '3408', '1522836']","['112', '167', '104', '30681']","['3', '8', '7', '1512']","['0', '0', '0', '0']","['3', '5', '3', '759']",3110686
19,6,2,1,85,0,18,3,"['118342', '2161', '3196', '3072']","['1792', '24', '82', '50']","['89', '1', '0', '1']","['0', '0', '0', '0']","['251', '2', '0', '6']",3116231
2,5,0,40,91,0,27,3,"['14097', '50490', '49267', '9584']","['88', '246', '469', '96']","['10', '2', '4', '0']","['0', '0', '0', '0']","['5', '11', '49', '28']",31264938
0,1,0,3,20,0,12,4,"['372', '4', '331413', '26689']","['20', '1', '6372', '355']","['0', '0', '214', '35']","['0', '0', '0', '0']","['2', '0', '636', '17']",31302927
4,17,1,158,296,0,26,4,"['482024', '325784', '361636', '7731']","['15606', '10997', '11000', '300']","['328', '485', '670', '4']","['0', '0', '0', '0']","['1005', '1124', '812', '192']",3132183
1,0,0,19,52,0,18,4,"['298', '3701', '72', '131']","['33', '99', '10', '2']","['1', '1', '0', '1']","['0', '0', '0', '0']","['5', '9', '2', '1']",31342621
0,0,0,0,21,0,11,4,"['77', '3010', 0, '50522']","['7', '373', 0, '1574']","['1', '12', 0, '229']","['0', '0', 0, '0']","['2', '71', 0, '398']",3137122
0,0,0,0,6,0,2,4,"[0, 0, '33', '195']","[0, 0, '0', '2']","[0, 0, '0', '0']","[0, 0, '0', '0']","[0, 0, 0, 0]",31449006
6,7,3,28,193,1,136,4,"['52208', '622290', '275172', '30306']","['432', '10486', '23906', '1793']","['30', '705', '330', '49']","['0', '0', '0', '0']","['34', '1012', '940', '118']",31463061
2,1,1,22,102,1,69,2,"['348651', '2335', '4462', '1917']","['10707', '3', '20', '4']","['151', '1', '0', '1']","['0', '0', '0', '0']","['452', 0, 0, 0]",31512230
1,1,1,1,186,0,138,1,"['470', '267', '283', '681']","['8', '4', '4', '4']","['0', '0', '1', '2']","['0', '0', '0', '0']","['0', '1', '0', '0']",31542330
2,3,0,39,95,1,25,2,"[0, 0, 0, '14955']","[0, 0, 0, '74']","[0, 0, 0, '5']","[0, 0, 0, '0']","[0, 0, 0, '30']",3154690
0,0,0,0,6,0,0,4,"['1340', '4063', '3614881', '58837']","['114', '397', '510145', '5819']","['0', '4', '5115', '79']","['0', '0', '0', '0']","['32', '74', '18332', '584']",3155113
9,1,1,1,282,0,251,5,"['24', '28', '4', '46159']","['3', '3', '0', '602']","['0', '0', '0', '61']","['0', '0', '0', '0']","['2', '0', '0', '73']",31557968
0,0,0,0,65,0,43,4,"['2289', '576', '9003', 0]","['63', 0, '189', 0]","['3', 0, '253', 0]","['0', '0', '0', 0]","['13', '4', '118', 0]",3157372
0,1,0,0,8,0,1,4,"['100', '5202', '13314', '172417']","['39', '310', '751', '5818']","['0', '17', '1', '786']","['0', '0', '0', '0']","['15', '110', '111', '1202']",3161473
0,0,0,0,6,0,2,2,"['30', '24', '98', '60']","['4', '3', '11', '6']","['0', '4', '6', '0']","['0', '0', '0', '0']","['7', '2', '5', '9']",31626493
1,0,0,0,8,0,0,4,"['435', '312061', 0, '9888300']","['39', '5134', 0, '107433']","['1', '661', 0, '7549']","['0', '0', 0, '0']","['11', '662', 0, '16134']",3162792
0,3,0,17,59,0,14,4,"['111955', '1668', '83', '790']","['593', '14', '4', '6']","['59', '6', '0', '0']","['0', '0', '0', '0']","['253', '11', '1', '0']",31641054
0,2,0,2,9,0,0,4,"['26850', '981', '16933', '19838']","['1114', '78', '435', '286']","['26', '3', '12', '22']","['0', '0', '0', '0']","['174', '32', '26', '5']",3164259
14,12,1,109,535,1,342,4,"['288468', '735', '22313', '256264']","['9395', '138', '3964', '21605']","['128', '0', '10', '289']","['0', '0', '0', '0']","['503', '10', '103', '1372']",31711588
1,1,0,3,144,0,124,4,"['101', '1427', 0, '372485']","['0', '155', 0, '27511']","['4', '27', 0, '3300']","['0', '0', 0, '0']","['5', '30', 0, '4547']",31767180
0,3,1,2,13,0,1,4,"['314', '53871', '8772', '1575']","['28', '205', '33', '7']","['0', '30', '5', '5']","['0', '0', '0', '0']","['9', '93', '12', '2']",31777207
1,0,0,0,34,0,29,2,"['488', '1042', '219', '87']","['12', '25', '5', '2']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '2', '1', '1']",3190317
75,14,6,183,2939,4,1873,4,"['2726', '714', '14998', '191']","['336', '111', '824', '25']","['6', '0', '7', '1']","['0', '0', '0', '0']","['213', '38', '157', '0']",31916919
0,1,0,3,12,0,0,4,"['51', 0, '15', '3248729']","['12', 0, '0', '58747']","['0', 0, '0', '804']","['0', 0, '0', '0']","['2', 0, '0', '3068']",3196495
3,9,4,14,557,1,208,4,"['46', '13498', '83360', '185']","['6', '66', '2808', '0']","['0', '0', '35', '0']","['0', '0', '0', '0']","['2', '18', '228', '0']",3196815
0,0,0,0,9,0,0,1,"['44291', '56200', '56017', '110232']","['1826', '2558', '1821', '3529']","['146', '124', '68', '189']","['0', '0', '0', '0']","['944', '924', '443', '868']",3197179
0,0,0,1,9,0,0,3,"['15', '10', 0, 0]","['2', '1', 0, 0]","['0', '0', 0, 0]","['0', '0', 0, 0]","['0', '0', 0, 0]",3197402
2,0,0,0,9,0,2,5,"['7636', '2721', 0, '25']","['732', '122', 0, '2']","['3', '4', 0, '0']","['0', '0', 0, '0']","['73', '4', 0, '0']",32031705
0,0,0,0,5,0,0,1,"['3132', '1112', '1214', '2807']","['31', '8', '10', '16']","['0', '1', '0', '0']","['0', '0', '0', '0']","['2', '2', '4', '3']",32078262
0,0,0,0,8,0,0,1,"['44291', '56200', '56017', '110232']","['1826', '2558', '1821', '3529']","['146', '124', '68', '189']","['0', '0', '0', '0']","['944', '924', '443', '868']",3214080
10,25,11,226,862,0,470,3,"['440', '24', '266287', '252036']","['15', '0', '22064', '12114']","['1', '0', '246', '332']","['0', '0', '0', '0']","['1', '0', '1046', '1259']",32210734
0,0,0,0,18,0,3,2,"['20', '19', 0, 0]","['0', '0', 0, 0]","['0', '0', 0, 0]","['0', '0', 0, 0]","['0', '0', 0, 0]",3221322
4,2,1,0,23,2,4,3,"['337905', '335454', '32236', '52875']","['4539', '11886', '948', '1327']","['497', '444', '14', '89']","['0', '0', '0', '0']","['2581', '1355', '120', '498']",3230921
1,1,0,8,35,0,18,6,"['1963', '669', '29942', '4', '7455', '1523']","['101', '84', '617', '0', '293', '115']","['0', '0', '21', '0', '2', '3']","['0', '0', '0', '0', '0', '0']","['30', '5', '35', '0', '8', '4']",32363117
0,0,0,7,11,0,0,3,"['3468', '5646', '23313', '61163']","['195', '93', '336', '769']","['1', '3', '14', '10']","['0', '0', '0', '0']","['23', '7', '64', '226']",32406393
0,2,1,0,9,0,1,4,"['32198', '82425', '3532', '2513']","['729', '2588', '240', '80']","['49', '80', '5', '2']","['0', '0', '0', '0']","['95', '188', '31', '8']",3246362
25,16,19,103,861,1,613,4,"['1880', '1533', '423247', '479']","['269', '160', '20531', '46']","['0', '1', '192', '0']","['0', '0', '0', '0']","['28', '46', '1223', '5']",32479242
0,1,0,4,15,0,5,4,"['10183', '81', '3083', '388']","['585', '2', '179', '18']","['6', '0', '0', '0']","['0', '0', '0', '0']","['95', '7', '5', '12']",32483700
3,0,2,1,449,1,345,1,"['24', 0, 0, 0]","['0', 0, 0, 0]","['0', 0, 0, 0]","['0', 0, 0, 0]","['7', 0, 0, 0]",32510168
0,1,0,0,32,0,24,3,"['3364', '3932', '1103', '314']","['161', '178', '35', '25']","['0', '2', '0', '0']","['0', '0', '0', '0']","['15', '28', '4', '3']",32578793
1,0,0,0,10,0,1,4,"['613', '16684', '755', '172186']","['78', '587', '67', '5645']","['0', '22', '0', '1049']","['0', '0', '0', '0']","['15', '37', '32', '1101']",3261829
0,0,0,0,6,0,0,4,"[0, 0, 0, '1255793']","[0, 0, 0, '10797']","[0, 0, 0, '1031']","[0, 0, 0, '0']","[0, 0, 0, '1720']",3268723
0,10,12,13,98,0,46,4,"['52', 0, '40220', '1746']","[0, 0, '1581', '213']","[0, 0, '16', '1']","['0', 0, '0', '0']","['0', 0, '221', '11']",32710898
1,9,3,107,457,2,266,3,"['47220', '53845', '23735', '961']","['2593', '2641', '1111', '36']","['74', '101', '31', '2']","['0', '0', '0', '0']","['456', '459', '116', '2']",32718405
0,0,0,0,7,0,0,4,"['1265', 0, '5192', '93211']","['163', 0, '52', '2725']","['4', 0, '5', '51']","['0', 0, '0', '0']","['38', 0, '9', '305']",3278107
3,2,1,14,50,0,19,4,"[0, '8', '13', '4104']","[0, '0', '1', '57']","[0, '0', '0', '2']","[0, '0', '0', '0']","[0, '0', '0', '12']",32798791
0,0,0,0,5,0,0,2,"['3894', '31581', '42084', '8785']","['331', '388', '736', '210']","['10', '13', '19', '5']","['0', '0', '0', '0']","['93', '27', '47', '14']",3301548
1,0,0,0,9,0,1,3,"['2235', '907', '243767', '101624']","['216', '38', '7720', '5447']","['2', '2', '300', '46']","['0', '0', '0', '0']","['42', '6', '1089', '667']",3306163
27,13,1,76,775,0,574,4,"['272', '940', '258955', '56865']","['1', '25', '23354', '3829']","['0', '0', '158', '67']","['0', '0', '0', '0']","['1', '7', '960', '206']",33126640
0,0,0,0,10,0,0,4,"['13103', '620', '46050', '2326515']","['677', '13', '1072', '44153']","['19', '1', '48', '876']","['0', '0', '0', '0']","['61', '3', '172', '1975']",33130155
0,0,1,0,6,0,1,2,"[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 0]",33286146
0,2,0,7,20,0,6,1,"['0', '1', '1', '3']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",33308562
0,0,0,0,5,0,1,4,"['29241', '3921', '11538', '521668']","['1664', '148', '120', '12386']","['12', '2', '10', '811']","['0', '0', '0', '0']","['278', '53', '118', '1035']",3331747
1,0,0,0,6,0,1,4,"[0, '19', '34', '50863']","[0, '0', '0', '971']","[0, '0', '0', '16']","[0, '0', '0', '0']","[0, '0', '0', '110']",3339363
0,0,0,1,9,0,1,4,"['51', 0, '15', '3249640']","['12', 0, '0', '58767']","['0', 0, '0', '805']","['0', 0, '0', '0']","['2', 0, '0', '3071']",3345783
0,0,0,0,7,0,3,1,"['74', '38', '30', '179']","['1', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",33513225
5,0,0,0,236,0,188,5,"['39', '15', '46262', '3008']","['5', '4', '603', '133']","['0', '0', '60', '5']","['0', '0', '0', '0']","['0', '0', '73', '53']",33532239
0,0,0,0,6,0,2,4,"['5046', '215', '6277', '3511700']","['352', '12', '237', '64157']","['5', '0', '9', '2664']","['0', '0', '0', '0']","['33', '0', '16', '2821']",3354472
6,0,0,1,55,0,41,3,"['5853', '12075', '3011', '4719']","['830', '1696', '133', '271']","['15', '21', '5', '2']","['0', '0', '0', '0']","['186', '183', '53', '28']",33809646
10,11,12,105,659,1,477,4,"['10050', '7137', '271111', '1707']","['856', '105', '28598', '6']","['8', '50', '322', '0']","['0', '0', '0', '0']","['85', '24', '1743', '0']",33824534
10,0,0,1,358,1,254,4,"['1002', '377', '3024', '363']","['69', '21', '189', '16']","['0', '0', '2', '0']","['0', '0', '0', '0']","['16', '4', '12', '2']",33963781
